timestamp,B(ghi_kt|8h) ,B(ghi_kt|9h),B(ghi_kt|10h),B(ghi_kt|11h),B(ghi_kt|12h),B(ghi_kt|13h),B(ghi_kt|14h),B(ghi_kt|15h),B(ghi_kt|16h),B(ghi_kt|17h),B(ghi_kt|18h),B(ghi_kt|19h),B(dni_kt|8h) ,B(dni_kt|9h),B(dni_kt|10h),B(dni_kt|11h),B(dni_kt|12h),B(dni_kt|13h),B(dni_kt|14h),B(dni_kt|15h),B(dni_kt|16h),B(dni_kt|17h),B(dni_kt|18h),B(dni_kt|19h),V(ghi_kt|8h) ,V(ghi_kt|9h),V(ghi_kt|10h),V(ghi_kt|11h),V(ghi_kt|12h),V(ghi_kt|13h),V(ghi_kt|14h),V(ghi_kt|15h),V(ghi_kt|16h),V(ghi_kt|17h),V(ghi_kt|18h),V(ghi_kt|19h),V(dni_kt|8h) ,V(dni_kt|9h),V(dni_kt|10h),V(dni_kt|11h),V(dni_kt|12h),V(dni_kt|13h),V(dni_kt|14h),V(dni_kt|15h),V(dni_kt|16h),V(dni_kt|17h),V(dni_kt|18h),V(dni_kt|19h),L(ghi_kt|8h) ,L(ghi_kt|9h),L(ghi_kt|10h),L(ghi_kt|11h),L(ghi_kt|12h),L(ghi_kt|13h),L(ghi_kt|14h),L(ghi_kt|15h),L(ghi_kt|16h),L(ghi_kt|17h),L(ghi_kt|18h),L(ghi_kt|19h),L(dni_kt|8h) ,L(dni_kt|9h),L(dni_kt|10h),L(dni_kt|11h),L(dni_kt|12h),L(dni_kt|13h),L(dni_kt|14h),L(dni_kt|15h),L(dni_kt|16h),L(dni_kt|17h),L(dni_kt|18h),L(dni_kt|19h)
2016-06-12 12:00:00,1.200000,1.149569,1.100707,1.021946,0.915941,0.870096,0.885020,0.900868,0.912466,0.921214,0.928353,0.934289,1.200000,1.020538,0.838386,0.688766,0.553668,0.505052,0.555146,0.613457,0.659249,0.695538,0.725636,0.750791,0.000000,0.064084,0.069441,0.071037,0.065175,0.073806,0.077904,0.072926,0.068749,0.065273,0.062233,0.059580,0.000000,0.108655,0.110453,0.104358,0.094296,0.098659,0.100292,0.093861,0.088485,0.083996,0.080084,0.076671,1.200000,1.099139,1.002982,0.785662,0.491920,0.640872,0.974565,1.011809,1.005245,0.999945,0.999748,0.999582,1.200000,0.841077,0.474082,0.239905,0.013278,0.261971,0.855708,1.021633,1.025588,1.022137,1.026614,1.027498
2016-06-13 12:00:00,1.200000,1.043789,0.982953,0.952045,0.949547,0.949351,0.951192,0.953314,0.955473,0.957210,0.959498,0.950658,1.200000,0.858301,0.732678,0.745731,0.777577,0.801276,0.821776,0.838235,0.851195,0.861482,0.869213,0.854334,0.000000,0.105997,0.122060,0.113521,0.101495,0.092628,0.085742,0.080194,0.075603,0.071718,0.068708,0.080510,0.000000,0.144960,0.157982,0.144644,0.129323,0.118025,0.109252,0.102183,0.096334,0.091387,0.087465,0.098871,1.200000,0.887578,0.861281,0.859320,0.939554,0.948371,0.962240,0.968167,0.972743,0.972842,0.982384,0.853413,1.200000,0.516602,0.481432,0.784891,0.904957,0.919772,0.944780,0.953447,0.954877,0.954062,0.946523,0.690664
2016-06-14 12:00:00,1.200000,1.074281,1.055776,1.025589,1.002813,0.997560,0.995880,0.995524,0.994678,0.993634,0.992390,0.990701,1.200000,0.979025,0.954501,0.923945,0.904311,0.914002,0.925175,0.934951,0.941458,0.945858,0.948364,0.948528,0.000000,0.080527,0.083036,0.091568,0.089232,0.081549,0.075488,0.070605,0.066563,0.063143,0.060203,0.057639,0.000000,0.116793,0.113571,0.116692,0.111372,0.101760,0.094197,0.088107,0.083065,0.078800,0.075133,0.071934,1.200000,0.948561,1.018768,0.935029,0.911706,0.971298,0.985796,0.993030,0.987916,0.984233,0.979952,0.972121,1.200000,0.758051,0.905451,0.832279,0.825772,0.962459,0.992209,1.003390,0.993511,0.985455,0.973424,0.950331
2016-06-15 12:00:00,1.200000,1.079226,1.029171,1.008475,0.985751,0.976721,0.979544,0.970080,0.964641,0.947513,0.946810,0.942848,1.200000,0.730625,0.668286,0.708970,0.705956,0.701963,0.715853,0.709914,0.700442,0.666574,0.668622,0.667744,0.000000,0.023762,0.040014,0.038827,0.039155,0.043752,0.043569,0.043615,0.046489,0.060224,0.061533,0.068473,0.000000,0.113334,0.102890,0.091397,0.084288,0.081884,0.078183,0.075434,0.075047,0.083603,0.083471,0.088546,1.200000,0.958453,0.929060,0.946387,0.894855,0.931571,0.996484,0.903828,0.921127,0.793369,0.939778,0.899266,1.200000,0.261250,0.543607,0.831025,0.693897,0.682001,0.799192,0.668336,0.624673,0.361754,0.689107,0.658082
2016-06-16 12:00:00,1.200000,1.065057,0.850166,0.763706,0.710539,0.646564,0.663041,0.638418,0.623407,0.637023,0.665882,0.681067,1.200000,0.942049,0.628033,0.471416,0.381320,0.317767,0.290356,0.254416,0.226533,0.211171,0.230296,0.241561,0.000000,0.041114,0.033670,0.030649,0.037229,0.034078,0.037634,0.035985,0.035081,0.040358,0.042002,0.053640,0.000000,0.074350,0.060621,0.052620,0.051477,0.046979,0.048389,0.045496,0.043374,0.046652,0.048933,0.063345,1.200000,0.930114,0.420384,0.504324,0.497872,0.326689,0.761901,0.466064,0.503315,0.759569,0.954472,0.848104,1.200000,0.684099,0.000000,0.001565,0.020938,0.000000,0.125893,0.002837,0.003462,0.072915,0.421547,0.365483
2016-06-17 12:00:00,1.200000,0.898006,0.866116,0.912910,0.919177,0.928858,0.931585,0.945126,0.943127,0.946216,0.949868,0.952819,1.200000,0.771930,0.742994,0.804585,0.827579,0.851176,0.866985,0.879171,0.841822,0.855014,0.871063,0.884389,0.000000,0.120277,0.109267,0.094599,0.086443,0.082700,0.097355,0.102292,0.114040,0.108996,0.103917,0.099488,0.000000,0.170595,0.150627,0.130363,0.118475,0.111744,0.123081,0.126584,0.143270,0.136854,0.130476,0.124916,1.200000,0.596011,0.802336,1.053292,0.944244,0.977263,0.947945,1.039913,0.927141,0.974018,0.986389,0.985276,1.200000,0.343859,0.685121,0.989360,0.919553,0.969159,0.961840,0.964477,0.543029,0.973742,1.031550,1.030980
2016-06-18 12:00:00,1.200000,0.799520,0.628775,0.563311,0.538457,0.560591,0.585691,0.611532,0.653580,0.677796,0.697325,0.721145,1.200000,0.630000,0.420000,0.315000,0.252000,0.226180,0.202878,0.188574,0.255044,0.295742,0.319709,0.366316,0.000000,0.078761,0.064262,0.055721,0.049949,0.058591,0.057781,0.057687,0.067947,0.087580,0.088398,0.085537,0.000000,0.110004,0.089692,0.077622,0.069398,0.074616,0.071409,0.069965,0.079983,0.102097,0.103188,0.099872,1.200000,0.399041,0.287284,0.366920,0.439042,0.671259,0.736290,0.792423,0.989961,0.895739,0.892615,0.983165,1.200000,0.060000,0.000000,0.000000,0.000000,0.097079,0.063067,0.088446,0.786803,0.662025,0.559384,0.878990
2016-06-19 12:00:00,1.200000,1.184474,1.129776,1.090280,1.064376,1.047978,1.037497,1.030687,1.025847,1.013823,0.998638,0.988937,1.200000,1.197990,1.157777,1.121719,1.096998,1.081145,1.071035,1.063867,1.058921,1.039423,1.006046,0.964542,0.000000,0.002307,0.002141,0.001907,0.001767,0.001656,0.002764,0.003755,0.003845,0.037600,0.058693,0.064762,0.000000,0.001449,0.001914,0.001809,0.001770,0.001730,0.003090,0.004539,0.004628,0.042224,0.066540,0.074587,1.200000,1.168949,1.020379,0.971792,0.960759,0.965991,0.974606,0.983019,0.987130,0.905609,0.846782,0.882234,1.200000,1.195980,1.077352,1.013545,0.998114,1.001877,1.010377,1.013688,1.019356,0.863937,0.672284,0.507989
2016-06-20 12:00:00,1.200000,0.979171,0.935425,0.975310,0.982887,0.967409,0.957596,0.962472,0.966679,0.970703,0.973730,0.974262,1.200000,0.821267,0.740742,0.814143,0.858384,0.839425,0.824976,0.850764,0.871105,0.887339,0.894340,0.903090,0.000000,0.122691,0.130951,0.115684,0.103502,0.102142,0.103569,0.097364,0.091853,0.087146,0.084428,0.082251,0.000000,0.189304,0.185214,0.162498,0.145354,0.139743,0.137632,0.129229,0.121896,0.115644,0.111644,0.108264,1.200000,0.758343,0.847932,1.094964,1.013195,0.890021,0.898718,0.996605,1.000335,1.006919,1.003996,0.980111,1.200000,0.442534,0.579691,1.034347,1.035349,0.744631,0.738282,1.031278,1.033836,1.033443,0.964348,0.999340
2016-06-21 12:00:00,1.200000,0.926050,0.834329,0.880235,0.904632,0.919843,0.931026,0.939833,0.947103,0.953585,0.959122,0.963988,1.200000,0.649143,0.499951,0.638014,0.718555,0.771704,0.809723,0.838811,0.862118,0.881933,0.898723,0.913404,0.000000,0.085017,0.081241,0.071122,0.063589,0.058035,0.053722,0.050247,0.047371,0.044938,0.042844,0.041018,0.000000,0.151581,0.133820,0.116453,0.104119,0.095024,0.087961,0.082270,0.077560,0.073575,0.070147,0.067158,1.200000,0.652100,0.650887,1.017953,1.002218,0.995900,0.998123,1.001479,1.005263,1.011926,1.014490,1.017521,1.200000,0.098286,0.201567,1.052203,1.040720,1.037449,1.037837,1.042423,1.048578,1.060271,1.066623,1.074896
2016-06-22 12:00:00,1.200000,1.193230,1.147625,1.109768,1.084502,1.068111,1.057660,1.050290,1.044926,1.040493,1.036754,1.033866,1.200000,1.200000,1.174476,1.141457,1.118167,1.102843,1.093310,1.086692,1.082218,1.078543,1.075864,1.074306,0.000000,0.001759,0.001909,0.001744,0.001659,0.001618,0.001584,0.001572,0.001518,0.001473,0.001428,0.001376,0.000000,0.000000,0.001635,0.001626,0.001674,0.001827,0.001849,0.001891,0.001901,0.001869,0.001835,0.001790,1.200000,1.186460,1.056415,0.996197,0.983436,0.986156,0.994959,0.998697,1.002014,1.000597,0.999366,1.002096,1.200000,1.200000,1.123429,1.042398,1.025010,1.026223,1.036112,1.040365,1.046426,1.045469,1.049068,1.057165
2016-06-23 12:00:00,1.200000,1.193882,1.150308,1.112908,1.088701,1.073122,1.062611,1.055214,1.049940,1.045840,1.042610,1.040570,1.200000,1.200000,1.173515,1.139268,1.117402,1.103012,1.093274,1.086491,1.081912,1.078580,1.076430,1.075877,0.000000,0.001962,0.002457,0.002415,0.002510,0.002387,0.002299,0.002224,0.002171,0.002107,0.002038,0.001966,0.000000,0.000000,0.002580,0.002689,0.002862,0.002767,0.002697,0.002648,0.002652,0.002583,0.002524,0.002478,1.200000,1.187764,1.063162,1.000707,0.991873,0.995228,0.999543,1.003438,1.007743,1.008943,1.010307,1.018130,1.200000,1.200000,1.120546,1.036526,1.029937,1.031061,1.034846,1.039014,1.045275,1.048591,1.054935,1.069793
2016-06-24 12:00:00,1.200000,1.180861,1.125223,1.087377,1.063358,1.048746,1.039959,1.034271,1.030514,1.028494,1.027073,1.026343,1.200000,1.194583,1.149287,1.115423,1.093004,1.078984,1.070631,1.065437,1.062059,1.060452,1.059841,1.060248,0.000000,0.002473,0.002331,0.002106,0.001950,0.001838,0.001763,0.001702,0.001641,0.001591,0.001543,0.001494,0.000000,0.001988,0.002377,0.002298,0.002212,0.002150,0.002117,0.002066,0.002021,0.002032,0.001987,0.001962,1.200000,1.161722,1.013947,0.973837,0.967281,0.975689,0.987236,0.994451,1.000458,1.010318,1.012860,1.018317,1.200000,1.189166,1.058694,1.013834,1.003324,1.008887,1.020510,1.029077,1.035037,1.045987,1.053738,1.064725
2016-06-25 12:00:00,1.200000,1.194267,1.148959,1.114769,1.091892,1.075691,1.064235,1.055958,1.049980,1.045451,1.041794,1.039145,1.200000,1.199756,1.168942,1.140174,1.120229,1.105179,1.094072,1.086143,1.080988,1.077444,1.074901,1.073467,0.000000,0.002010,0.002237,0.002055,0.001943,0.001912,0.001837,0.001772,0.001716,0.001647,0.001586,0.001531,0.000000,0.000918,0.002174,0.002062,0.002051,0.002092,0.002108,0.002106,0.002068,0.002028,0.001978,0.001953,1.200000,1.188535,1.058344,1.012198,1.000383,0.994687,0.995497,0.998020,1.002159,1.004683,1.005225,1.010008,1.200000,1.199511,1.107314,1.053873,1.040445,1.029933,1.027430,1.030638,1.039746,1.045546,1.049471,1.057700
2016-06-26 12:00:00,1.200000,1.196364,1.159991,1.124491,1.100607,1.085036,1.074204,1.065778,1.059058,1.053550,1.049054,1.045598,1.200000,1.200000,1.185002,1.155275,1.134094,1.119911,1.109723,1.101450,1.094685,1.089213,1.085080,1.082257,0.000000,0.001515,0.001949,0.001834,0.001717,0.001652,0.001594,0.001514,0.001450,0.001429,0.001392,0.001345,0.000000,0.000000,0.001468,0.001607,0.001580,0.001623,0.001645,0.001632,0.001632,0.001624,0.001601,0.001584,1.200000,1.192729,1.087246,1.017988,1.005071,1.007183,1.009209,1.006796,1.005299,1.003976,1.004100,1.007578,1.200000,1.200000,1.155005,1.066095,1.049368,1.048995,1.048599,1.043540,1.040566,1.039959,1.043750,1.051209
2016-06-27 12:00:00,1.200000,1.187100,1.137537,1.102946,1.077456,1.060889,1.050499,1.042715,1.037758,1.033772,1.030325,1.027737,1.200000,1.199246,1.166087,1.136706,1.112591,1.096594,1.086687,1.077042,1.072499,1.068939,1.066169,1.064368,0.000000,0.002145,0.002072,0.001905,0.004716,0.004380,0.004135,0.009352,0.008846,0.008494,0.008101,0.007758,0.000000,0.001089,0.001853,0.001877,0.005207,0.004879,0.004639,0.010389,0.009838,0.009439,0.009006,0.008633,1.200000,1.174200,1.038410,0.999172,0.975499,0.978053,0.988157,0.988229,0.998098,0.997900,0.995855,0.999272,1.200000,1.198493,1.099770,1.048561,1.016133,1.016605,1.027247,1.009526,1.036157,1.036894,1.038469,1.044558
2016-06-28 12:00:00,1.200000,1.187398,1.143096,1.106124,1.081368,1.064532,1.053630,1.046114,1.040765,1.036410,1.032757,1.030133,1.200000,1.199600,1.173825,1.141342,1.118058,1.101082,1.090309,1.083137,1.078224,1.074354,1.071450,1.069945,0.000000,0.001978,0.002013,0.001848,0.001949,0.002161,0.002201,0.002117,0.002019,0.001941,0.001868,0.001801,0.000000,0.000771,0.001743,0.001730,0.002010,0.002342,0.002431,0.002359,0.002291,0.002247,0.002172,0.002128,1.200000,1.174796,1.054490,0.995210,0.982345,0.980351,0.988215,0.993506,0.997974,0.997207,0.996234,1.001265,1.200000,1.199200,1.122276,1.043893,1.024920,1.016205,1.025670,1.032931,1.038922,1.039526,1.042412,1.053384
2016-06-29 12:00:00,1.200000,1.183836,1.125015,1.085241,1.058851,1.042156,1.031556,1.024492,1.019634,1.015967,1.012790,1.010100,1.200000,1.189722,1.130442,1.090066,1.062770,1.045817,1.035509,1.029500,1.026204,1.024161,1.022309,1.020629,0.000000,0.002425,0.002349,0.002140,0.002023,0.002066,0.002150,0.002139,0.002039,0.001963,0.001889,0.001818,0.000000,0.002340,0.002502,0.002399,0.002332,0.002404,0.002524,0.002531,0.002426,0.002363,0.002289,0.002226,1.200000,1.167671,1.007375,0.965918,0.953292,0.958678,0.967960,0.975043,0.980764,0.982972,0.981016,0.980504,1.200000,1.179443,1.011882,0.968939,0.953586,0.961054,0.973661,0.987437,0.999830,1.005778,1.003790,1.002149
2016-06-30 12:00:00,1.200000,1.189884,1.140364,1.103976,1.082493,1.069122,1.059812,1.053280,1.048576,1.044610,1.040727,1.036975,1.200000,1.197332,1.154358,1.119037,1.100499,1.089897,1.081923,1.076672,1.073000,1.070214,1.067227,1.063836,0.000000,0.002099,0.002072,0.002004,0.002107,0.002154,0.002091,0.002033,0.001974,0.001925,0.001855,0.001785,0.000000,0.001779,0.002159,0.002170,0.002341,0.002531,0.002546,0.002530,0.002488,0.002475,0.002405,0.002354,1.200000,1.179769,1.041323,0.994812,0.996560,1.002267,1.003957,1.007552,1.010943,1.008920,1.001899,0.995699,1.200000,1.194664,1.068409,1.013073,1.026350,1.036887,1.034075,1.039913,1.043625,1.045141,1.037361,1.026536
2016-07-01 12:00:00,1.200000,1.171127,1.122409,1.092309,1.071046,1.058193,1.050271,1.044726,1.039822,1.035170,1.030532,1.025946,1.200000,1.167427,1.124897,1.100447,1.080283,1.068488,1.062076,1.057352,1.050665,1.042663,1.033651,1.024316,0.000000,0.002947,0.002691,0.002494,0.002593,0.003267,0.003266,0.003102,0.003180,0.003258,0.003362,0.003403,0.000000,0.003635,0.003407,0.003169,0.003230,0.003996,0.003974,0.003796,0.003880,0.004023,0.004162,0.004218,1.200000,1.142254,1.024974,1.002009,0.985994,0.993926,1.002738,1.005911,1.000589,0.993310,0.984150,0.975494,1.200000,1.134854,1.039837,1.027098,0.999626,1.009516,1.023602,1.024284,0.997170,0.970647,0.943525,0.921628
2016-07-02 12:00:00,1.200000,1.183186,1.132046,1.098657,1.077128,1.062268,1.052298,1.045002,1.039401,1.034006,1.029232,1.024656,1.200000,1.188165,1.137726,1.107412,1.088177,1.073371,1.063452,1.055849,1.049934,1.042837,1.036383,1.029819,0.000000,0.002290,0.002331,0.002546,0.003004,0.003101,0.003167,0.003045,0.002922,0.002837,0.002748,0.002677,0.000000,0.002216,0.002548,0.002924,0.003564,0.003754,0.003898,0.003810,0.003665,0.003556,0.003447,0.003373,1.200000,1.166372,1.029767,0.998492,0.991009,0.987971,0.992474,0.993934,0.994587,0.985457,0.981495,0.974316,1.200000,1.176330,1.036850,1.016467,1.011240,0.999340,1.003940,1.002621,1.002616,0.978970,0.971840,0.957617
2016-07-03 12:00:00,1.200000,1.173175,1.115932,1.078792,1.056153,1.042456,1.033468,1.027190,1.022326,1.018398,1.014553,1.011630,1.200000,1.167034,1.106710,1.070687,1.050588,1.039078,1.031646,1.026623,1.022485,1.018943,1.014911,1.011697,0.000000,0.002568,0.002520,0.002298,0.002119,0.001982,0.001875,0.001784,0.001702,0.001649,0.001617,0.001579,0.000000,0.003320,0.003239,0.002963,0.002772,0.002642,0.002580,0.002497,0.002408,0.002349,0.002316,0.002269,1.200000,1.146349,1.001446,0.967374,0.965598,0.973969,0.979541,0.983240,0.983413,0.983051,0.976102,0.979476,1.200000,1.134069,0.986061,0.962617,0.970193,0.981530,0.987049,0.991462,0.989381,0.987069,0.974589,0.976351
2016-07-04 12:00:00,1.200000,1.185591,1.134207,1.098010,1.075135,1.060538,1.050547,1.043198,1.037812,1.033362,1.029429,1.026028,1.200000,1.192885,1.147016,1.113632,1.093068,1.080146,1.070864,1.063923,1.058934,1.054669,1.050842,1.047296,0.000000,0.002177,0.002029,0.001790,0.001629,0.001551,0.001494,0.001432,0.001387,0.001349,0.001314,0.001278,0.000000,0.002009,0.002009,0.001841,0.001780,0.001791,0.001776,0.001783,0.001748,0.001756,0.001736,0.001721,1.200000,1.171182,1.031438,0.989419,0.983636,0.987554,0.990598,0.991753,0.994727,0.993311,0.990101,0.988618,1.200000,1.185771,1.055278,1.013479,1.010815,1.015534,1.015169,1.015339,1.019019,1.016287,1.012574,1.008289
2016-07-05 12:00:00,1.200000,1.183828,1.129950,1.091325,1.066710,1.051751,1.042158,1.035390,1.030588,1.026913,1.024062,1.022218,1.200000,1.197340,1.156706,1.121047,1.097608,1.083296,1.074063,1.067291,1.062481,1.058648,1.055886,1.054328,0.000000,0.002297,0.002195,0.001956,0.001802,0.001673,0.001577,0.001510,0.001448,0.001435,0.001384,0.001346,0.000000,0.001580,0.002047,0.001956,0.001886,0.001816,0.001777,0.001740,0.001713,0.001808,0.001789,0.001783,1.200000,1.167656,1.022193,0.975452,0.968247,0.976961,0.984600,0.988010,0.992177,0.993832,0.995557,1.001931,1.200000,1.194680,1.075437,1.014070,1.003851,1.011741,1.018660,1.019892,1.024000,1.024150,1.028270,1.037184
2016-07-06 12:00:00,1.200000,1.188809,1.136813,1.099918,1.075577,1.059870,1.049240,1.041597,1.035441,1.030469,1.026214,1.022696,1.200000,1.198094,1.157475,1.124521,1.102028,1.087520,1.077726,1.070660,1.065033,1.060578,1.056788,1.053508,0.000000,0.002280,0.002321,0.002104,0.002009,0.001889,0.001796,0.001725,0.001667,0.001605,0.001547,0.001501,0.000000,0.001747,0.002375,0.002267,0.002250,0.002217,0.002151,0.002111,0.002100,0.002049,0.001998,0.001971,1.200000,1.177618,1.032820,0.989235,0.978211,0.981335,0.985463,0.988091,0.986200,0.985717,0.983665,0.984003,1.200000,1.196189,1.076237,1.025660,1.012055,1.014981,1.018957,1.021205,1.020009,1.020488,1.018884,1.017436
2016-07-07 12:00:00,1.200000,1.176861,1.117255,1.077709,1.052592,1.037142,1.027395,1.021065,1.016263,1.012500,1.009553,1.006951,1.200000,1.181762,1.121999,1.083372,1.059357,1.045124,1.036430,1.031118,1.026816,1.023037,1.020342,1.017463,0.000000,0.002538,0.002400,0.002163,0.001996,0.001899,0.001855,0.001786,0.001737,0.001713,0.001716,0.001763,0.000000,0.002600,0.002597,0.002436,0.002322,0.002313,0.002312,0.002258,0.002237,0.002274,0.002342,0.002440,1.200000,1.153723,0.998041,0.959071,0.952127,0.959893,0.968911,0.976758,0.977844,0.978636,0.980074,0.978330,1.200000,1.163525,1.002471,0.967492,0.963295,0.973963,0.984264,0.993935,0.992399,0.989031,0.993386,0.985790
2016-07-08 12:00:00,1.200000,1.179264,1.119715,1.079747,1.054086,1.037945,1.027911,1.021095,1.016053,1.012239,1.008683,1.005759,1.200000,1.192211,1.138539,1.099087,1.074243,1.058130,1.048806,1.042497,1.037629,1.033966,1.030348,1.027264,0.000000,0.002614,0.002410,0.002184,0.001996,0.001846,0.001748,0.001676,0.001602,0.001547,0.001506,0.001460,0.000000,0.002350,0.002529,0.010219,0.009158,0.008384,0.007787,0.007317,0.006934,0.006595,0.006316,0.006063,1.200000,1.158528,1.000617,0.959845,0.951438,0.957244,0.967706,0.973384,0.975716,0.977908,0.973130,0.973592,1.200000,1.184422,1.031195,0.980731,0.974867,0.977562,0.992863,0.998336,0.998682,1.000999,0.994176,0.993331
2016-07-09 12:00:00,1.200000,1.176564,1.115745,1.047747,1.000083,0.991759,0.986867,0.983719,0.981887,0.980533,0.979406,0.978290,1.200000,1.195106,1.146953,1.042385,0.960946,0.963099,0.966892,0.969497,0.972467,0.974215,0.976546,0.978602,0.000000,0.002715,0.002540,0.015602,0.022714,0.020741,0.019238,0.018508,0.017848,0.017298,0.016494,0.015792,0.000000,0.001957,0.002363,0.018132,0.026049,0.023797,0.022079,0.021274,0.020521,0.019830,0.018914,0.018112,1.200000,1.153128,0.994108,0.843751,0.809427,0.950143,0.957516,0.961677,0.967232,0.968350,0.968136,0.966010,1.200000,1.190211,1.050648,0.728682,0.635188,0.973868,0.989649,0.987731,0.996223,0.989946,0.999857,1.001225
2016-07-10 12:00:00,1.200000,1.187001,1.130791,1.088512,1.062310,1.046013,1.035466,1.030376,1.022578,1.016427,1.011556,1.007685,1.200000,1.198055,1.153883,1.115877,1.087233,1.057310,1.035068,1.027878,1.024702,1.022708,1.021650,1.021592,0.000000,0.002166,0.002216,0.002063,0.004138,0.030397,0.037817,0.036328,0.034248,0.032490,0.030977,0.029656,0.000000,0.001649,0.002307,0.002277,0.004554,0.035465,0.043484,0.041768,0.039379,0.037361,0.035622,0.034106,1.200000,1.174003,1.018371,0.961676,0.957500,0.964531,0.972183,0.994744,0.960194,0.961070,0.962842,0.965108,1.200000,1.196109,1.065539,1.001860,0.972656,0.907698,0.901613,0.977552,0.999291,1.004765,1.011072,1.020955
2016-07-11 12:00:00,1.200000,1.194710,1.154873,1.117395,1.092180,1.075846,1.064321,1.056182,1.049983,1.044703,1.040259,1.036800,1.200000,1.200000,1.183799,1.152424,1.130046,1.115346,1.104350,1.096506,1.090570,1.085449,1.081142,1.078008,0.000000,0.001661,0.001768,0.001756,0.001649,0.001610,0.001626,0.001587,0.001524,0.001475,0.001430,0.001389,0.000000,0.000000,0.001387,0.001744,0.001716,0.001747,0.001843,0.001833,0.001812,0.001795,0.001799,0.001809,1.200000,1.189420,1.075199,1.004960,0.991319,0.994177,0.995169,0.999212,1.000388,0.997190,0.995815,0.998747,1.200000,1.200000,1.151396,1.058300,1.040536,1.041842,1.038375,1.041597,1.043084,1.039359,1.038077,1.043533
2016-07-12 12:00:00,1.200000,1.183648,1.126815,1.089512,1.067068,1.053049,1.045160,1.039353,1.035098,1.031568,1.028797,1.026961,1.200000,1.194372,1.145914,1.113396,1.094502,1.082786,1.077051,1.072879,1.070122,1.067821,1.066498,1.066343,0.000000,0.002401,0.002300,0.002137,0.001959,0.001901,0.001862,0.001817,0.001733,0.001666,0.001608,0.001555,0.000000,0.002018,0.002220,0.002177,0.002064,0.002107,0.002110,0.002079,0.002046,0.001995,0.001959,0.001935,1.200000,1.167297,1.013148,0.977602,0.977293,0.982953,0.997827,0.998703,1.001060,0.999797,1.001084,1.006770,1.200000,1.188744,1.048997,1.015842,1.018925,1.024207,1.042645,1.043670,1.048069,1.047108,1.053269,1.064635
2016-07-13 12:00:00,1.200000,1.183597,1.131127,1.094957,1.071350,1.056571,1.047612,1.041358,1.036514,1.032705,1.029740,1.027425,1.200000,1.193834,1.149958,1.117936,1.096669,1.083517,1.076225,1.071239,1.067034,1.063800,1.061587,1.060051,0.000000,0.002418,0.002207,0.001984,0.001970,0.001923,0.001881,0.001808,0.001751,0.001702,0.001652,0.001620,0.000000,0.002034,0.002118,0.002060,0.002140,0.002137,0.002137,0.002090,0.002074,0.002080,0.002078,0.002058,1.200000,1.167194,1.026188,0.986446,0.976920,0.982676,0.993859,0.997580,0.997766,0.998426,1.000083,1.001964,1.200000,1.187668,1.062207,1.021869,1.011602,1.017757,1.032472,1.036340,1.033391,1.034696,1.039458,1.043151
2016-07-14 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-07-15 12:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-07-16 12:00:00,1.200000,1.200000,1.163486,1.080491,1.023296,1.013767,1.009938,1.006505,1.001872,1.002467,1.002185,0.995252,1.200000,1.199822,1.097544,0.931824,0.808039,0.822630,0.842784,0.852146,0.863151,0.880106,0.893745,0.878611,0.000000,0.000000,0.069474,0.080704,0.098183,0.096674,0.092616,0.096383,0.093130,0.089141,0.085754,0.091239,0.000000,0.001962,0.097266,0.106887,0.126096,0.122070,0.115908,0.118326,0.114465,0.109398,0.105164,0.110571,1.200000,1.200000,1.090457,0.831506,0.794516,0.966125,0.986963,0.982477,0.964805,1.007822,0.999361,0.918994,1.200000,1.199643,0.892988,0.434665,0.312899,0.895585,0.963707,0.917683,0.951191,1.032694,1.030139,0.712136
